id,bws,predicted,sentence
2743,0.492,0.2767871113708036,Some burglars are always looking for windows of opportunity .
3979,0.492,0.9257641483291921,"Waiter , I 'll have my bill now . - How did you find your steak , sir ? - Oh , I just moved the potato and there it was ."
955,0.484,0.21563287442412815,"If you sing while playing baseball , you wo n't get a good pitch ."
3680,0.484,0.0824588141456635,"OLD WEATHERMEN never die , they reign forever ."
1890,0.484,0.8640476055810322,A skier retired because he was going downhill .
1078,0.484,0.8166735269182153,"Last week I was diagnosed with insomnia , and now I 'm just so tired of it ."
205,0.481,0.9221464899850276,"The parsley farmer could n't pay his child support , so the courts garnished his wages ."
620,0.475,0.7630680187732359,"I started to work at a seafood buffet , but then I pulled a mussel ."
3312,0.475,0.190779349708791,When I suffered a groin injury I became quite testy .
2820,0.474,1.2249087263232206,The man brought an umbrella with him into the ice cream store because he heard there was a chance of sprinkles .
2281,0.474,1.1765494896273783,"Waiter , there 's a fly in my soup ! ''No , sir , that is an essential bee vitamin . ''"
1741,0.469,0.2840274656093623,Pencil sharpeners have a tough life - they live off tips .
2325,0.467,0.1737535637806416,"She was only a Porchclimber 's daughter , but you should see her stoop"
2282,0.467,0.6722637307631759,"I am not 40 , I 'm 18 with 22 years experience"
2234,0.467,0.3530354874944491,Why are all businessmen fat ? Must be all the inflation .
3470,0.464,0.18100033545132302,"OLD SCOTSMEN never die , but they can be kilt ."
162,0.46,0.5689741285049437,"He was trying to sell me new windows , but his motivations were transparent ."
3998,0.46,0.1783080731407047,Marine biologists never make mistakes on porpoise .
296,0.458,0.5825256345709109,OLD MUFFLERS never die they just get exhausted .
606,0.458,0.7862498241654179,Bring me a rubber band and make it snappy !
2871,0.458,0.33523730190322987,We spent all day debating about housefires . It was quite a heated argument .
3951,0.455,0.43037348618240273,OLD TANNERS never die they just go into hiding .
3700,0.455,0.5472497820531579,Before he was hired as a short order cook they grilled him .
1998,0.452,0.8453532010879965,A doctor drank while putting on patients ' casts . He was soon plastered .
307,0.452,0.4969255588288413,A tire store loves a chance to Roll out a new product .
1454,0.452,0.7750654938341911,"A husband and wife argued over the weather , but it soon blew over ."
2355,0.446,0.06794478285866978,"A cat found a mysterious sweater , but the mystery was soon unravelled ."
1647,0.443,0.4016667825821608,She said she was n't pregnant but contractions speak louder then words .
3179,0.443,0.7663257268745651,"My mate swallowed a cordless vacuum cleaner , they took him to hospital and he is picking up nicely ."
125,0.443,0.13299119678266752,The boating store had its best sail ever .
17,0.443,0.8577604833362775,I went to an invisible fairground but did n't think it was very good . I just could n't see the attraction .
1521,0.439,0.9927738010514204,"Five brothers wanted to buy a horse , so they all had to pony up ."
1593,0.433,0.6983200099408939,Wheaties near the body suggested that police look for a cereal killer .
2915,0.433,0.18878158161590258,"I do n't own any slaves . My wife has one , though ."
2958,0.433,0.9574978272694669,"Doctor , Doctor I feel like a pair of curtains - Well pull yourself together then . Next ."
1058,0.429,0.6711331759446283,"Q : What can a goose do , a duck ca n't , and a lawyer should ? A : Stick his bill up his ass"
2160,0.424,0.590893730992938,A band of teenagers cruised past my neighbor 's house and pelted it with rotten tomatoes . Police described it as a drive-by fruiting .
2103,0.424,0.06425884978700697,A student limped into class with a lame excuse .
68,0.419,0.3689651781269898,When William joined the army he disliked the phrase 'fire at will ' .
1635,0.419,0.9404714957440341,"When asked whether or not I was bilingual , I was about to say I knew sign language , but I figured it was sort of a mute point ."
3070,0.419,0.6412052576318337,"Cryptographers make terrible drummers . They just sit there , fascinated by all the cymbals ."
334,0.418,0.5393036171981227,I suspected our new house guest was a terrorist . He asked to sleep on a blow up mattress .
2508,0.406,0.49470302008259626,There was a contest on a slippery rock slope . I won in a landslide .
2068,0.406,0.701164121769441,A man stole a case of soap from the corner store . The police said he made a clean getaway .
3378,0.403,0.774621700434146,I could n't figure out how to fasten my seatbelt . Then it clicked .
1166,0.4,0.0576724524239679,The shy stripper could n't bare it on stage .
1798,0.4,0.5929122824616295,"After dating the goalie on the local team for a while , she realized he was a real keeper ."
3973,0.4,0.3654982889027396,Getting into the skunk selling business might make a lot of scents .
1872,0.397,0.3592467443071507,It 's quiet in a bowling alley because you can hear a pin drop .
3314,0.397,0.5491425573990831,The Procrastinators Anonymous meeting has been delayed until next Wednesday
1010,0.396,0.27993493112377715,Two podiatrists became arch rivals .
3607,0.394,0.24623458160012704,"I try wearing tight jeans , but I can never pull it off ."
1858,0.393,0.40896030311701886,I made a really cheesy pun about quesadillas the other day .
570,0.393,-0.42143873046308766,"If two wrongs do n't make a right , try three ."
3172,0.387,1.108610709202141,Two silk worms had a race . They ended up in a tie .
1944,0.387,0.7488004377212176,"I used to be addicted to soap , but I 'm clean now ."
419,0.379,0.5529610382927244,"One day my friend asked me , how do you take such good care of your saxophone . I responded with tenor , love and care ."
255,0.377,0.6920809304810837,Hockey players are terrible chess players because they are always getting checked .
2659,0.377,0.7412488831092849,"The first duck would n't go in the water . The other duck said `` What are you , chicken ? '' ."
3231,0.377,0.7626586898590966,"Dr. Jekyll 's more successful second formula turned him into a world-class sprinter rather than a violent psychopath , proving that you can run but you ca n't always Hyde ."
585,0.373,0.5630127493857163,For class schedules Yoga instructors are flexible .
3504,0.368,1.0521824214942923,"OLD STATISTICIANS never die , they just get broken down by age , sex and marital status ."
496,0.368,0.6190792420778163,"OLD BAKERS never die , they just stop making lots of dough ."
1655,0.368,0.7176703235264421,A goat that ate office supplies was on a staple diet .
3880,0.368,0.854406272502146,Two geologists were staring at a huge fissure in a cliff face and one was overheard to say 'It 's not my fault ' .
1615,0.368,0.05716667261966571,Those who get up at sunrise have many ideas dawn on them .
3174,0.368,0.7059891672945842,The first guy to mass produce candies made a mint .
1545,0.368,1.325460464209293,"Dutch shoes used to be made in a factory machine , until it got clogged up ."
3893,0.367,0.0060982675269017905,She did n't marry the gardener . Too rough around the hedges .
3495,0.367,0.9107668350150404,The first time I got hold of a hang glider I had to wing it .
1204,0.365,0.43379998219224625,An explosion at the meat packing plant caused quite a meatier shower .
2783,0.365,0.6360935822738037,"OLD ACADEMICIANS never die , they just lose their faculties"
1818,0.365,0.9401990622545703,I was talking during sex and my girlfriend hung up .
2627,0.358,0.38549950872172123,"She was only a Weatherman '' s daughter , but she sure had a warm front ."
711,0.357,0.5137924449564122,People who work at a mint make a lot of money .
764,0.356,-0.20450574639359484,A good carpenter will do his work and then varnish without a trace .
3383,0.356,0.0790203249246838,On the old trains the engineer had a lot of esteem .
866,0.356,0.3435058946915131,Artificial knees and elbows were developed during a joint project .
2079,0.356,0.28761523405573564,STICK \'stik\ n. 1 : A somewhat nonfunctional boomerang .
3039,0.356,0.24826907191648737,"For a while , Houdini used a lot of trap doors in his act , but he was just going through a stage ."
652,0.355,0.7062544765966452,There was a dentist who was convicted of incisor trading .
3481,0.355,0.6392955091485624,"Old colanders never die , they just ca n't take the strain anymore ."
2246,0.346,1.0577256614373418,"OLD LOCOMOTIVE ENGINEERS , never die , they just get derailed"
1294,0.346,0.9491603204809511,"The marine biology seminars were n't for entertainment , but were created for educational porpoises ."
902,0.345,0.20781032955309914,"Elephants will toil all day , and they work for peanuts ."
726,0.345,0.28825321426834605,Bakers trade bread recipes on a knead to know basis .
1917,0.344,0.8424311652719702,"I went and saw the Hobbit , it put a Smaug look on my face ."
972,0.344,1.0871199857249463,"When they claimed to house two thousand campers , it sounded like a lot of bunk ."
1613,0.344,0.3424312886358375,Santa goes down the chimney because it soots him .
3368,0.344,0.8293009892397286,I wanted to lose weight so I went to the paint store . I heard I could get thinner there .
103,0.344,-0.3041700029587126,I get my large circumference from too much pi .
2802,0.344,1.1621371662658668,The man leaned on the printer cartridge because he wanted to tone up his abs .
3505,0.333,0.5808066609786798,Waiting for her photos to be developed a young girl sang 'Some day my prints will come . '
3834,0.333,0.2558382251179476,Joe refused to eat sushi because it looks fishy .
592,0.333,0.7963852508929239,When the beekeeper moved into town he created quite a buzz .
3429,0.333,0.7381046874721158,"She was only a Grape picker 's daughter , but she was somewhat of a winer ."
2326,0.333,0.6640430586536641,If you do research in optics you will have to do some light reading .
1707,0.333,0.736020172658071,"It 's not that the man did not know how to juggle , he just did n't have the balls to do it ."
1668,0.323,0.6041035836929065,It was raining cats and dogs . There were poodles all over the road .
738,0.322,0.2002957282065841,John Deere has just released its most powerful tractor yet . It is the torque of the town .
4022,0.322,0.10890746082632172,Those changing baby diapers sometimes act rashly .
704,0.322,0.5084587624000325,"I was going to study the work of Sigmund Freud , but I was too Jung to understand it ."
3738,0.321,-0.41474987440792943,If you ca n't laugh at yourself ... I 'll do it for you .
880,0.321,0.5644328289225302,"When told his design for a stadium was too grandiose , the architect shed a tier ."
3882,0.319,-0.12000576371042149,You are confused ; but this is your normal state .
262,0.312,0.741423802285669,"Old bakers never die , they just keep making lots of dough ."
1250,0.312,0.16977321835596645,An elephant 's opinion carries a lot of weight .
3660,0.311,0.23298585467024335,"I used up all my sick days , so I 'm calling in dead ."
3554,0.311,0.18094659317058118,Long fairy tales have a tendency to dragon .
3034,0.311,0.4667615240306091,Can honeybee abuse lead to a sting operation ?
426,0.31,0.07673249113683817,A gambling gardener usually hedges his bets .
3396,0.31,-0.21284752438615107,Is that pure rump roast ? Nothing butt .
1885,0.309,0.629442718048202,"The doctors had to remove a bone from my arm , said Tom humorlessly ."
2111,0.306,0.8227795146516637,"She was only a Farmer 's daughter , but she knew hundreds of ways to fertilize ."
859,0.303,0.3918341820619127,When he fell in the wet concrete he left a bad impression .
3151,0.3,0.26047275403819325,"OLD PROCTOLOGISTS never die , they just butt out ."
2257,0.3,0.9930358765950656,They called him the king of the dentists because he specialized in crowns .
3666,0.3,0.28310950476248137,A kangaroo that ca n't jump is completely hopless .
519,0.3,0.5664826439994085,I got a small ticket for speeding . It 's fine with me .
669,0.3,0.1240326667510406,What is a duck 's favorite game to play ? Billiards .
3433,0.3,0.8553765615779306,When he found out that he would visit a real blacksmith he got all fired up .
1753,0.298,0.22903541667198168,People who eat their apples stem and seed and all improve their core values .
2396,0.296,0.6647604542966283,"I do n't like hanging out at the pancake house , that place gives me the crepes !"
1898,0.296,0.08041770877315699,When neon lights were perfected the inventor was positively glowing .
1533,0.292,0.3510716664874569,People tell me I 'm indecisive . Am I ? I 'm not sure .
2476,0.29,0.6949172211536834,"She was only a Fruit vender 's daughter , but , oh , what a peach ."
705,0.29,0.7275301911591124,He shined a police officer 's shoes and had a brush with the law .
1962,0.29,0.8255885872909633,If you work in a forestry company you will probably have to log your time .
1120,0.29,-0.12131505025965827,''How long will I have to wait for a table ? '' asked Tom without reservation .
3533,0.288,0.359643689334851,A hermit drove to town and was charged with recluse driving .
2084,0.288,0.42008181078565704,"The weather man said there wo n't be any rain for 6 months , but I drought it ."
1814,0.286,0.8432064538451751,"She was only a Swimmer 's daughter , but she knew every dive in town .."
402,0.279,0.551044746002088,"OLD GUITARISTS never die , they just become unstrung ."
129,0.279,0.7306750574254363,"Staying at the trendy , new hotel was the inn thing to do ."
719,0.279,-0.15534186441966003,A lovely lady who lost her watch became a timeless beauty .
2784,0.279,0.09635348120779025,"My name is Gene , I 'm a DNA researcher ."
1188,0.279,0.11152915818023222,A bee keeper will sell you honey with swarm wishes .
1947,0.276,0.10756118819634805,Psychiatrists like Kentucky Freud Chicken .
1059,0.276,0.8241213947607084,When an actress saw her first strands of gray hair she thought she 'd dye .
3218,0.27,0.7917381441571898,"OLD ELECTRICIANS never die , they just lose their resistance ."
1366,0.27,0.6508063658362516,I really do have a photographic memory -- I just have n't developed it yet .
954,0.269,0.3740106027393518,The fireplaces of oriental doctors have an Asian flue .
2436,0.267,0.12558932904458692,Backups are usually a good thing unless it 's a sewer .
2078,0.267,0.5008621353875256,Back when the news was written on clay tablets there was a lot of breaking news .
727,0.267,0.07964658874356281,An apple farmer with poor yields has to get to the core of the problem .
3029,0.267,0.7089547289064271,"The bicycle salesman had broken his ankle and was , alas , unable to pedal his wares ."
3434,0.263,0.17527239422169236,Scientists studying the sun have a flare for research .
86,0.263,0.30271863608129895,Two airline pilots in a stand-up comedy did a takeoff .
2898,0.263,-0.018138463414649128,"He was the most dishonest and cleverest card shark in the city , the police said he will be dealt with ."
2255,0.262,0.15560505852909776,"In a recession , the most secure job is garbage-man . Business is always picking up ."
3047,0.262,0.5458264279297287,After selling a shipment of salt the salesman said 'let 's shake on that . '
776,0.259,0.7870500641289806,Some music stores are in a CD part of town .
963,0.258,-0.09761242976520211,The inventor of the fahrenheit scale solved the problem by degrees .
1380,0.258,0.6750471046754251,OLD MUSICIANS never die they just get played out .
1644,0.258,-0.2089999165948211,Avoid the 5 o'clock rush - always leave work at noon .
3541,0.258,0.6120512373463662,"OLD ESKIMOS never die , they just go cold ."
1086,0.254,0.2581772975437577,Baseball on a foggy day is all about hit and mist .
2657,0.254,-0.06999133953012196,A dying artist painted himself into a coroner .
3449,0.25,0.35106241449882525,"Old lumberjacks never die , they just pine away ."
1994,0.25,0.5077097718689269,"OLD FORGERS never die , they just leave no trace ."
3431,0.25,0.39503635535908466,A speaker at the firearms convention had to rifle through his notes .
1916,0.25,0.6710005827326532,If you walk along a railroad track you may soon feel run down .
3628,0.25,0.27019793246035656,The trumpeter blew it while auditioning for the symphony .
1335,0.246,0.6166248620554091,"I told my friend about the creative writing class I took , and she said that she had a simile experience ."
549,0.246,0.3738160450971607,If you spend too much time in the coffee shop you 'll be latte for work .
4016,0.246,0.011829164515500423,Vampires are always looking for their necks victim .
1355,0.246,0.3606595931298925,The weatherman who forecasted snow in July was a bit of a flake .
1557,0.246,0.29529130471011694,When the human cannonball was late for work he got fired .
3024,0.246,0.1826954849351151,Two mathematicians arguing about even numbers were at odds .
3764,0.241,0.6450247401418341,"He collects mouthwash bottles , and they 're all in mint condition ."
1133,0.241,0.9060867553596024,If you work in a bakery you may have to take on many roles .
1824,0.241,0.36544722811162245,Old math profs never die -- they just use strange expressions .
413,0.238,0.19345531627028095,He became a sky diver out of the blue .
2072,0.238,-0.2513788595948596,My computer is so slow it hertz .
3363,0.236,0.6013598692065183,They argued about their vacation and finally stayed at the last resort .
1750,0.236,-0.2531648934641581,A bad settlement is better than a good lawsuit .
410,0.236,0.33089357189129404,When a thief stole several volumes from the library he was quickly booked .
2076,0.236,-0.2465032315676413,"I must attend my flock , said Tom , sheepishly ."
1138,0.233,0.14485574268064128,The thief broke into the music store and stole the lute .
3071,0.233,0.7501263621651365,"Old carpenters never die , they just lumber around ."
2061,0.233,1.1473376445379455,"OLD SCHOOL SUPERINTENDENTS never die , they just lose their principals ."
2937,0.233,0.04889489433439942,Retired teachers are classless .
656,0.233,0.640688693723134,To save money for the company he cut all the electricity . They were soon in the black .
1877,0.231,0.3251675029189768,"OLD JUDGES never die , they just cease to try"
1399,0.231,0.10739249746555517,Legends tell us that a weakness of the carnivorous vampire is a steak .
1441,0.231,0.051386710729391896,To stay fit the priest exorcises .
3060,0.231,0.5948551509566984,Did you hear about the vampire who used to torture his victims with music ? His Bach was worse than his bite .
2296,0.231,0.5097219714667496,Overheard in med school - ' I learned about the colon through the process of elimination . '
818,0.228,-0.14076758959324814,A frightened bird dog that runs from everything is known as the Golden Retreater .
1434,0.226,0.41252048792368634,My neighbor 's sprinkler is a constant irrigation to me .
1085,0.224,0.10058547935151857,"Let 's visit the tombs , said Tom , cryptically ."
2569,0.222,-0.06036206457226076,Beautifully manicured lawns are highly sod after .
2510,0.222,-0.15004907057217304,I can Harley wait to get my motorbike license .
3364,0.222,-0.08665088329010084,I 'm just here for moral support ... please ignore the gun .
2342,0.22,0.8090385279229848,"OLD WATCHMAKERS never die , they just wind down ."
2961,0.22,0.35612223441163326,A pet store had a bird contest with no perches necessary .
3802,0.22,0.45206317674223645,"Did you see guys that Bob the ventriloquist hangs out with ? They 're nothing special , just a bunch of dummies ."
3066,0.22,0.7259227973474667,A music store owner has to have sound business practices .
224,0.22,0.26046121722318266,A pediatrician is a doctor of little patients .
2337,0.22,0.004313246251016756,The snowstorm arrived at a fortuitous moment . It was white on time .
2166,0.219,0.7533609268786189,When writing out drink recipes you have to have a first draft .
3841,0.219,0.2397147397928211,Diabetics should not be allowed to have sweet dreams .
1810,0.219,1.3623158565523856,An accountant for a restaurant has to be sure the books are not cooked .
3196,0.214,0.1490333698822652,"When you dream in color , it 's a pigment of your imagination ."
3512,0.214,0.5658151556063948,To become an electrician you have to pass a battery of tests .
2607,0.214,0.23055648482770655,"My name is Sandy , I just hang around the beach ."
2582,0.213,0.06401735656070512,The aluminum foiled my plans .
2602,0.213,0.04451501277220277,Sign at a deer crossing : The Buck Stops Here .
2570,0.213,0.6892770299599332,"The waiter was shocked when I asked for my salad to be served naked . I explained , no dressing please ."
3257,0.213,-0.3194632181006018,The only free cheese is in the mouse trap .
1110,0.208,0.3951142154639091,Some mathematicians are reluctant to cosine a loan .
612,0.208,1.4571007107816287,"Have an optometrist run for president , because they are people of vision ."
3283,0.207,0.5628152853556009,Why was the rabbit depressed ? He was just going through a bad patch !
707,0.207,0.46082492545876347,My name is Harry . I 'm a barber .
497,0.207,0.9592104023452336,"OLD PINEAPPLE GROWERS never die , they just get on the dole ."
1459,0.207,0.39080508171361056,"She dumped him because of all their lousy dates . After all , whining and dining does get tiresome after a while ."
3320,0.207,0.35751354410480024,The portrait artist made extra money as a census taker . He was good at canvasing people .
661,0.207,0.11112935483421109,The nuclear physicist took a vacation for a fission trip .
2597,0.207,0.37677624975687923,"He hates his job selling used cars , but it 's just his lot in life ."
1577,0.207,0.8606892851316252,"OLD HOCKEY PLAYERS never die , they just achieve their final goal ."
1700,0.206,0.48072627076292085,Some people go into martial arts just for kicks .
1630,0.206,0.3555980794772337,Am I ignorant or apathetic ? I do n't know and do n't care !
3772,0.2,0.35390904271330964,Did the reproducing amoeba get a splitting headache ?
1150,0.2,0.36771639968818126,Hotel owners usually have suite dreams .
1388,0.2,0.5536282659896303,"You can send me to college , but you ca n't make me think ."
2501,0.2,0.3593217332427632,"When entering a funeral home , remember to stay alert and always look alive !"
506,0.2,0.2480521941417296,"Take my advice , I do n't use it anyway ."
1737,0.2,0.29897825765080943,"If you want those ashes , you 'll have to urn them ."
3908,0.2,0.3328734026776634,OLD POLICEMEN never die they just cop out .
4007,0.194,0.1786892110653004,OLD MILKMAIDS never die they just lose their whey .
3878,0.194,-0.06725273609022299,A tailor sometimes decides to suit himself .
2357,0.193,0.461507607498355,OLD KINGS never die they just get throne away
775,0.193,-0.04480174156089681,A china doll was marked in tiny letters : 'maid in USA ' .
2550,0.193,0.6393621260792254,Rabbits like their beer brewed with a lot of hops .
2335,0.192,0.28278611168547774,''Another plate of seafood for me ! '' Tom clamored .
2362,0.192,-0.005060069890773386,"When an Agnostic dies , does he go to the Great Perhaps ?"
2507,0.192,0.9728054769772507,At seven foot six he was a great basketball player and everyone looked up to him .
1108,0.188,0.8057420738890506,Two brothers fought over some sheet music but their mother wanted to keep the piece .
1487,0.186,0.8765685461522812,My brother told me that serpentine is what you use to get paint off a boa constrictor .
3453,0.186,0.6114450516792369,"If it ai n't broke , let me have a shot at it ."
3185,0.185,0.3118754039987529,"It 's a fact , taller people sleep longer in bed ."
703,0.182,0.29624718814387435,The key to changing your performance ability is by tuning out criticism and staying musically octave .
3226,0.18,0.32991730021428156,"He rose through the ranks of the International Corn Growers association , eventually becoming a kernel ."
77,0.18,0.24939603921185366,The cat took up computer lessons in hopes of mastering its grip on a mouse .
2809,0.179,-0.0036699468074795627,My fear of planes has taken off .
1923,0.179,0.009234745793044702,Windows is n't a virus . A virus DOES something .
3457,0.179,0.35508738342964785,If you miss a class at beauty school you 'll need a makeup session .
2515,0.175,0.42992494801253167,Last night sex was so good the neighbors lit cigarettes .
2413,0.175,0.36799551953717435,I was against the construction of tennis courts in the park as I thought they would cause too much racket .
1908,0.175,0.18591339854560718,Betty Crocker was a flour child .
3064,0.175,0.522820167591974,A mathematician that could n't stop adding up recently went incremental .
1589,0.175,0.5027463170296415,"She was only a Photographer 's daughter , but she was really developed ."
182,0.172,0.3085426477287366,"'' I need a pencil sharpener , '' said Tom bluntly ."
335,0.172,0.8270836021829027,"OLD GEOLOGISTS never die , they just have their faults"
889,0.172,0.45790457636379667,He made so many mistakes that he had an err about him .
159,0.172,0.35599866645070233,"At a pet store : 'buy one dog , get one flea ' ."
277,0.17,0.45960902710414364,WORK HARDER ! ... Millions on Welfare depend on YOU !
3720,0.169,0.7933564959902378,"The scorpion said to the desert , 'You know , our conversations are always so dry . '"
3548,0.169,0.3783547236311745,The baseball pitcher 's retirement was at the end of a wonderful ERA .
2007,0.169,-0.10942621112111785,If the mint makes 25 cent pieces it should expect quarterly profits .
751,0.167,0.9446509204174101,"OLD GAMBLERS never die , they just get discarded ."
781,0.167,0.4667273346149484,While attempting to decipher complicated technical instructions : `` It 's all Geek to me . ''
2684,0.167,-0.03586656329243307,We are n't surrounded . We 're in a target-rich environment .
1482,0.164,0.6788502657789542,Iron was discovered because someone smelt it .
992,0.164,0.1578261982604361,Nature reserves are an eagle opportunity employer .
1974,0.164,-0.1010280437968103,People who make necklaces may get beady eyes .
1840,0.164,0.7879482862078949,"I used to enjoy steak and cheese with my eggs , but it 's all ova now ."
1076,0.161,0.9428841795201051,"I do n't recommend dating bridge builders , they have truss issues ."
355,0.161,0.1406233507360845,Objects under T-Shirt are larger than they appear .
472,0.158,0.23585657970148904,Did you hear about the guy who planted bullets ? He wanted to see a lot of little shoots .
2248,0.158,0.15040580073587415,I gave in when my wife hounded me about getting a puppy .
221,0.158,0.5187449856539015,Musical composers can use lots of Note paper .
2011,0.156,0.4963915005960396,"OLD UPHOLSTERERS never die , they just recover .."
987,0.154,-0.07767399874863203,"After a cold winter , will deciduous trees be releaved ?"
1618,0.153,0.48186968397881974,Coaches usually have a goal in mind .
1263,0.153,0.22105298061227177,I 've never killed a deer before but I 'll take a shot at it .
3490,0.148,-0.015369603344808403,The garden club visited the nursery and found themselves in a hosta environment .
502,0.148,0.154726940485377,A low yield atomic bomb is like being a bit pregnant .
1690,0.148,0.8348769964362848,The hypnotist went out of business because he ran out of suggestions .
3567,0.143,0.8946796693611103,A rock band set up on the exchange floor . They wanted to play the stock market .
904,0.143,0.0805875811135332,'' I 've struck oil ! '' said Tom crudely .
1648,0.143,0.008698359493418455,The unveiling of the statue was a monumental occasion .
3763,0.138,0.047785649544027003,A man giving a speech by candle-light can wax eloquent .
113,0.138,0.5333752327098553,"I like hot fudge sauce , but never on sundays ."
1645,0.138,0.5962205128424007,"Our theft of raw gold from the mine site was a fiasco because , as we jumped into the getaway boat , we dropped the ore ."
1748,0.138,0.5366403724536183,Golden Rule : He who has the gold makes the rules .
1817,0.133,0.6676086488510978,"OLD ARCHEOLOGISTS never die , they just meet their mummies ."
3486,0.133,0.4457692196957847,"OLD WATCHMAKERS never die , they just unwind ."
2546,0.133,0.7447260055380751,Trophy shops often will give customers floss with their purchase to eliminate plaque problems .
694,0.132,0.2367664726240172,To golf at your favorite course may require a long drive .
2222,0.132,0.825842697868152,He is an excellent soup maker . You might say he is consomme professional .
1991,0.129,0.9565683408159066,When the janitor wanted to take up public speaking he always had the floor .
1762,0.129,0.5646696839395586,"In ancient times , seagoing vessels were much more fuel efficient . They got thousands of miles to the galleon ."
1884,0.127,0.16241258071296003,Sign over the librarian 's desk : No talking aloud .
441,0.127,-0.16564170886766982,"'' 3.14159265 , '' Tom said piously ."
399,0.123,0.4550140926741465,I 've planted part of a riding whip . I 'm hoping for a nice crop .
176,0.123,-0.142162144773121,Partying Saturday and Sunday leaves me feeling weakened .
3566,0.123,1.0653268860900298,"One item contributed was a picture of a pretty , kimono-clad girl ; it bore the inscription : `` Maid in Japan '' ."
2133,0.123,0.33312529723785245,I do n't find health-related puns funny anymore since I started suffering from an irony deficiency .
1518,0.123,-0.23053397688315028,"Happiness is a warm puppy , said the anaconda ."
1999,0.119,1.1044264276966302,A dentist with a toothache could have a bad impact on his patients .
3756,0.119,0.2815164942292891,"'' I 've never had a car accident , '' said Tom recklessly ."
157,0.119,0.21693780197160556,"The poet had written better poems , but he 'd also written verse ."
3648,0.119,0.4418074227982743,"OLD FARMERS never die , they just spade away ."
491,0.119,0.6953774840731151,They hid from the gunman in a sauna where they could sweat it out .
1057,0.111,0.3771685318622656,"If you want her to show emotion , cut up her credit cards ."
3370,0.108,0.09291702624263976,The winter drive-by shooting was a slay ride .
615,0.108,0.8111694885202916,"OLD HACKERS never die , they just go to bits"
485,0.107,-0.22023642028625995,Nothing can compare to picnicking on a French hillside and savoring the bries .
2566,0.103,0.7321047747751547,OLD PRINTERS never die they 're just not the type
512,0.103,0.08690916794540571,Rabbits generally lead a hoppy life .
3823,0.103,0.4645184969045854,"OLD CRICKETERS never die , they just get bowled over ."
3281,0.1,0.3542941908278747,A cloth maker 's daughter told him she was too young to dye .
2109,0.1,0.21686968003336632,Erasable pens were a good idea on paper .
2867,0.1,0.7032137577287425,If your dad 's sisters are construction workers you might call them carpenter aunts .
1511,0.097,0.26017954737821636,"I 'm not lost , I 'm `` locationally challenged . ''"
3138,0.094,0.8687866045194732,"Did you hear about the herb who was an all round great guy , did loads of charity work and was always there to help ? He was a Tarragon Of Virtue ."
2466,0.094,0.5210175808994699,The doctor could n't transfer the organs because he did n't have the guts to do it .
