id,bws,predicted,sentence
2974,0.311,1.1213166019335925,A boxer who wants to get married has the ring to worry about .
3034,0.311,0.8228913601244626,Can honeybee abuse lead to a sting operation ?
2110,0.311,0.37487920519870593,The invisible cows were herd but not seen .
2490,0.31,0.8983926525187713,I 'm not paranoid ! Which of my enemies told you this ?
2494,0.31,0.13403406275675298,Some people take beautiful pictures and cut them into pieces . That 's a puzzle to me .
1508,0.31,0.19437519402279058,"If intervening was an olympic sport , he 'd win the gold meddle ."
117,0.309,0.7689115148214338,Since I 've taken the job in The Everglades I 've been swamped !
3927,0.309,0.26027611576791687,A busy barber is quite harried .
2111,0.306,1.0094116443213497,"She was only a Farmer 's daughter , but she knew hundreds of ways to fertilize ."
688,0.302,1.456660905890035,A noun and a verb were dating but they broke up because the noun was too possessive .
1468,0.302,1.2307548186154367,"Wife to husband , `` That was an explosive passage of gas , I 'd say about 8.0 on the sphincter scale . ''"
273,0.3,0.47240023400979714,I tinted my hair today . It was the highlight of my day .
3151,0.3,0.037454319458833735,"OLD PROCTOLOGISTS never die , they just butt out ."
3813,0.298,1.1262247022125513,Someone who robs shoe stores is an arch criminal .
1806,0.298,1.3661113981772497,"Old math profs never die , they just ca n't differentiate ."
3017,0.298,0.6436975443441402,Oil executives are always using crude language .
1716,0.298,0.640067643438208,To some - marriage is a word ... to others - a sentence .
3901,0.29,1.5513527788250734,OLD CASHIERS never die they just check out .
1754,0.288,0.7358371819430267,A boiled egg in the morning is hard to beat .
2359,0.288,0.30623379863096595,The incontinent Scotsman had a wee accident .
3968,0.286,0.4825711038050378,Greys Anatomy has many humerus remarks .
2498,0.286,0.9253089709286745,He was a restaurant critic but had no taste .
1197,0.286,0.5958015487322983,"OLD BOOTLEGGERS never die , they just keep still ."
151,0.279,0.47452848018745647,A teacher used his index finger to ask a lot of pointed questions .
2606,0.276,0.6979839828337129,The first time he put the horses on the carriage it went without a hitch .
3217,0.276,0.27715883954139564,I tried to look up impotence on the Internet but nothing came up .
3190,0.276,2.4800649328207864,A pickle maker fell into one of the vats at work . At hospital it was determined he had a brine injury .
3980,0.276,-0.36659964802064104,I 'll get to it on the 2nd Tuesday of next week .
1947,0.276,0.10785615484086274,Psychiatrists like Kentucky Freud Chicken .
3420,0.273,1.474891540483569,"OLD ENUMERATORS never die , they just lose their census"
1366,0.27,1.443346020912526,I really do have a photographic memory -- I just have n't developed it yet .
1594,0.269,1.1224950489690424,"In the army mess hall , the men were getting fed up ."
2078,0.267,0.5135710926317635,Back when the news was written on clay tablets there was a lot of breaking news .
608,0.267,0.21058314372556947,Beaver rallying cry : `` River be dammed ! ''
384,0.267,0.47270552883884337,A lawyer asked his dentist to give him a retainer .
1951,0.263,0.1550746100596675,The book about Teflon contained no frictional characters .
3784,0.263,0.745520801777988,It was a lucky car . Until he had to push his luck .
1990,0.262,0.28559621641817223,I just got back from a statistical probability conference . It was average .
1779,0.259,-0.39368008942778876,A gossip is someone with a great sense of rumor .
3715,0.259,0.9176227397741411,"Bank Rule : To get a loan , first prove you do n't need it ."
1654,0.258,2.1473843343049315,Why do archers shoot arrows ? Could it be they are trying to get a point across ?
3541,0.258,0.0745533423019337,"OLD ESKIMOS never die , they just go cold ."
104,0.258,0.8573166789429039,Cows make noise only when they 're in the mood .
798,0.254,1.2293886677180161,A jelly truck and a biscuit truck collided yesterday - police are a trifle concerned .
3873,0.254,0.07423627368524742,The two bowlers bore a striking resemblance .
2731,0.25,0.7411297527446902,"Humpty Dumpty had a great fall - and a pretty good spring and summer , too ."
1916,0.25,-0.09986131389658817,If you walk along a railroad track you may soon feel run down .
3235,0.25,0.1913238832517217,The boxer 's girlfriend was a knockout .
3024,0.246,0.9175887618986702,Two mathematicians arguing about even numbers were at odds .
660,0.246,0.04908957104692227,Heart surgeons never bypass a good opportunity .
1699,0.245,0.3235324620300165,A group called the Balloons sings pop music .
3764,0.241,1.116081962021754,"He collects mouthwash bottles , and they 're all in mint condition ."
1133,0.241,0.3646216561470045,If you work in a bakery you may have to take on many roles .
997,0.238,1.3789390586083052,"She was only a Cyclist 's daughter , but she peddled it all over town ."
2072,0.238,1.3090546253681743,My computer is so slow it hertz .
2855,0.238,1.7234570703573584,He did n't want to volunteer for the rodeo but he got roped into it .
3889,0.238,1.2732558863472994,"In times like these the value of Chinese currency should make Americans pay attention . Instead , too many of us just yuan ."
865,0.233,-0.024214195344568416,"OLD GEOGRAPHERS never die , they just become legends ."
3071,0.233,0.5602541795549372,"Old carpenters never die , they just lumber around ."
1983,0.233,0.8000232579930964,"Doctor , Doctor , this ointment you gave me makes my arm smart . . - Then rub some on your head ? Next ."
2233,0.231,0.4415655261138767,What 's another word for Thesaurus ?
3340,0.231,0.6342473415702369,People who like yogurt are well cultured .
3089,0.231,0.3781350576566741,I 've always pictured myself taking selfies .
1561,0.226,-0.14855763313312614,Some people like raw meat on rare occasions .
1085,0.224,0.04166388988595665,"Let 's visit the tombs , said Tom , cryptically ."
4023,0.222,1.2078739015976057,Nothing is so smiple that it ca n't get screwed up .
2961,0.22,1.2740162278154092,A pet store had a bird contest with no perches necessary .
3647,0.22,0.05481670948831738,"5 billion years the earth takes to form , and we get THIS ?"
148,0.22,0.6408884348358637,"It said `` Insert disk # 3 '' , but only 2 will fit !"
2342,0.22,0.6472589186686029,"OLD WATCHMAKERS never die , they just wind down ."
2316,0.219,0.7244352765936488,Yesterday a cow saved my life - it was bovine intervention .
535,0.216,0.794138775282798,"Ummm , trouble with grammar have I ? Yes ! -- Yoda"
3196,0.214,0.17640481206752384,"When you dream in color , it 's a pigment of your imagination ."
2607,0.214,0.7356546313717662,"My name is Sandy , I just hang around the beach ."
1838,0.214,0.6625407397265837,"OLD PROGRAMMERS never die , they just get bugged with life ."
3569,0.214,0.26743423308407616,OLD PAINTERS never die they just get plastered .
2582,0.213,0.35904840869304455,The aluminum foiled my plans .
898,0.213,0.6612472426724452,Scarecrows are always garden their patch .
612,0.208,1.078812819678403,"Have an optometrist run for president , because they are people of vision ."
1788,0.207,1.5494351401377267,The statistician attended the dance stag . He did n't have any data .
2597,0.207,0.288089455101738,"He hates his job selling used cars , but it 's just his lot in life ."
1577,0.207,0.011067530385508048,"OLD HOCKEY PLAYERS never die , they just achieve their final goal ."
5,0.207,0.9319076109979707,"Ever since my mineral extraction facility was converted to parking , I 've had a lot on my mine ."
34,0.206,0.43499411361407014,I 'm a sap for tree jokes .
3897,0.206,1.1738994260292646,"The mathematics professor , lamenting his students ' lackadaisical approach to trigonometry , sighed , `` It 's a sine of the times . ''"
136,0.206,0.8147012225199614,The inventor of glass decided to see it through .
1150,0.2,0.5302183462422944,Hotel owners usually have suite dreams .
2807,0.2,1.287339291746793,He has been a jogger for three years running .
3690,0.2,0.6087299598599459,She was only an Apple-grower 's daughter but the men said she was delicious .
194,0.2,2.0316945729674023,"The racers all had shorts on that were too small for them , so it was a tight race ."
3799,0.2,0.33518770801875936,The couple grew fruit trees and lived to a ripe old age .
3189,0.2,0.918977933746813,"A Crucifix ? Oy vey , have YOU got the wrong vampire ..."
1254,0.2,1.7177792050769063,I was looking for watch batteries but I wound up at a clock shop .
2085,0.2,-0.00518443929438263,"And Homer saith unto them , `` D'OH ! '' -- Bart 17:3"
1737,0.2,-0.07128317851723653,"If you want those ashes , you 'll have to urn them ."
4007,0.194,0.5439221254496208,OLD MILKMAIDS never die they just lose their whey .
1100,0.194,1.1442202807432627,"Kentucky Fried Chicken , looking to expand into the area of low-fat dining alternatives , has begun selling popcorn . Their new motto is , `` Look for the kernel . ''"
3832,0.193,0.6582065918509366,I wish Noah had swatted those two mosquitoes .....
2862,0.193,1.083148670019252,A fisherman hated fish and chips but he did n't tell a sole .
775,0.193,0.3357127408610745,A china doll was marked in tiny letters : 'maid in USA ' .
2712,0.193,0.16457582548078098,Illusionists always find themselves in tricky situations .
2362,0.192,0.09256234204463176,"When an Agnostic dies , does he go to the Great Perhaps ?"
2923,0.188,0.3428337243876388,Martians welcome . We have space for everyone .
3959,0.186,0.9528395777310416,OLD MECHANICS never die they just retire
1602,0.186,0.8688981768344353,Upon discovering her children playing with matches their mother was flaming mad .
2487,0.186,1.1603334436745216,"OLD PLAGIARISTS never die , they just steal away ."
3453,0.186,1.2348003045503362,"If it ai n't broke , let me have a shot at it ."
1776,0.186,2.1605210906433454,OLD TEACHERS never die they just lose their class .
3582,0.186,1.5460047159685473,It was n't school John disliked it was just the principal of it .
2632,0.185,0.45688256691138335,"I 'm not afraid of flying , I 'm afraid of crashing ."
2226,0.185,0.7860314624963504,"When the electrican apprentice made mistakes , his mother grounded him ."
3836,0.185,0.3485184896475619,The inventor of shag carpet made a big pile .
95,0.184,0.3226012810007993,When asked to picture the perfect modern defensive weapon the Claymore springs to mine .
1913,0.182,1.8399271239026014,"'' I have n't had my photographs developed yet , '' said Tom negatively ."
3757,0.18,1.079129867449717,"OLD VACUUM CLEANER SALESMEN never die , they just get sucked in !"
503,0.18,1.4544085413495962,A pirate with one hand often picked up the phone . He wanted to get off the hook .
2113,0.18,1.3942629192441434,The personal trainer quit his job because it was n't working out .
1451,0.175,0.49290369660129035,"Some jokes get dated , other jokes get married ."
1908,0.175,0.1689075466121942,Betty Crocker was a flour child .
1510,0.175,0.5055587428769132,The inventor of chewing gum soon bubbled his money .
554,0.172,0.19913905985717156,Finding all possible logical relations between a finite collection of sets is not a matter of If but Venn .
3140,0.172,0.04616552788840217,Podiatrist malpractice : Callous neglect
264,0.172,0.9269672424794704,"After a day of changing her triplet 's diapers , the new mother was feeling rather pooped ."
2782,0.172,1.4657344674492143,She played baseball and so did he . They hit it off .
182,0.172,0.708574808420006,"'' I need a pencil sharpener , '' said Tom bluntly ."
751,0.167,0.42938294338616145,"OLD GAMBLERS never die , they just get discarded ."
274,0.167,0.998765892988137,I went to see my guru but he was n't omm .
2684,0.167,1.5990070635565656,We are n't surrounded . We 're in a target-rich environment .
3608,0.167,0.7515407131533791,He had trouble in his new job making tents and got himself into a flap .
1980,0.164,-0.08030687778952578,Life after death for evil doers has always been a hot topic .
1569,0.164,0.2469984128193786,For meat some people eat lamb and mutton else .
676,0.164,0.49938058944217967,People who make motor oil are very refined .
2729,0.161,0.9982612319512145,"OLD PICKPOCKETS never die , they just steal away ."
355,0.161,0.47132943279068784,Objects under T-Shirt are larger than they appear .
2312,0.161,1.8649636741827413,Remember when safe sex was not getting caught in the act ?
3900,0.16,0.42841059042975,"Everyone talks about the weather , but nobody does anything about it ."
3005,0.16,-0.4222465142627792,Insanity is just a state of mind .
3812,0.16,1.1312042160094689,"Little Bo Peep grew tired of the daily search for her lost sheep and decided to keep them in the garden area close to her house . Since she no longer had to spend her days tracking down her wayward herd , Bo decided to take up the hobby of flower gardening . Now every morning Bo Peep goes out to tend her phlox ."
1293,0.158,0.08669939787023422,Two wrongs can make a riot .
3937,0.158,0.5724278441793074,"She was only a Bookbinder 's daughter , but she knew her way between the sheets ."
900,0.158,0.18339325915349314,"I hate sweet potatoes , Tom yammered ."
1865,0.158,0.09350928465537969,Cane sugar ca n't be beet .
1171,0.158,0.07218135920439278,She started a new courier business for an express purpose .
2011,0.156,1.1718670072188586,"OLD UPHOLSTERERS never die , they just recover .."
987,0.154,0.8412725004049333,"After a cold winter , will deciduous trees be releaved ?"
3575,0.154,1.3119689902349427,Hangmen always keep their customers in the loop .
1263,0.153,0.5294831492133255,I 've never killed a deer before but I 'll take a shot at it .
272,0.153,0.4315073372553474,"OLD SALESMEN never die , they just go out of commission ."
2230,0.153,0.7297354140132689,Gardeners like to plant their feet firmly .
3703,0.148,1.0359119830105148,Good police officers never miss a beat .
2025,0.148,1.1658367765737905,Our bikinis are exciting . They are simply the tops .
227,0.148,1.023583803894903,"Although he perfected his comic routines on the mainland , his best audiences were in the aisles ."
3993,0.148,-0.1092075693362072,Morticians make you feel dead gorgeous .
3439,0.148,-0.19322571111052195,Sign at a place where you lose weight : 'Stop Look and Lessen ' .
2492,0.143,0.8602677754481822,The salesman was peddling used bikes .
2491,0.143,2.0111793634807285,"OLD UNIVERSITY PRESIDENTS never die , they just lose their faculties"
196,0.143,1.6914661327335883,The Chinese chef maliciously dumped a hot broth with dumplings on an obnoxious customer . It was a wanton soup attack .
1362,0.143,1.3198405972511362,The optical scientist who stole his colleague 's bifocals was sentenced to three years in a state prism .
1603,0.143,0.41390717996414783,At shearing time there are some sheep thrills .
1025,0.138,0.4291553019018687,Bee keepers always manage to keep buzzy .
2528,0.138,1.8620408679335978,How do bunnies that do n't have a car commute to work ? The Rabbit Transit .
113,0.138,0.8105548179971035,"I like hot fudge sauce , but never on sundays ."
1748,0.138,-0.19731079695136838,Golden Rule : He who has the gold makes the rules .
1904,0.138,0.3673234267745171,Cats remind us that not everything in Nature has purpose .
920,0.133,0.42832317511942497,A politician decided to resign on the day of an eclipse because it was a dark day .
3129,0.132,1.1650901799328763,Two referees went head to head because they had a score to settle .
1991,0.129,0.9895049088093477,When the janitor wanted to take up public speaking he always had the floor .
441,0.127,-0.10572235046777465,"'' 3.14159265 , '' Tom said piously ."
2947,0.123,-0.09956858600137891,The fertiliser business is a growing industry .
1502,0.123,0.5520007926892939,He put bug spray on his watch to get rid of the ticks .
1493,0.123,-0.11535927997339385,The prodigal son was having a bad heir day .
3245,0.123,0.1683641417541855,Convicts are committed people .
1975,0.123,0.9952960365417197,A contest held by fire fighters is called a 'match ' .
1800,0.123,0.9312941888944666,"Chimney sweep 's daughter , but she soots me fine ."
217,0.123,0.988135306176428,The body builder worried too much about the lifting contest and his trainer concluded that the mind is a terrible thing to weights .
1518,0.123,0.19779011075197467,"Happiness is a warm puppy , said the anaconda ."
3989,0.123,0.8099608371083947,A six foot poet stanza very tall .
157,0.119,0.8408257523505281,"The poet had written better poems , but he 'd also written verse ."
2864,0.119,0.4873372924101872,"She was small , slender with doe like eyes . ''Oh , my deer , '' he whispered ."
2364,0.119,0.5164522548033412,A guy swallowed a spoon and found he could n't stir .
2437,0.119,0.8401906889309139,The little green men told me it was the Dog Star . I told them they ca n't be Sirius .
2739,0.115,2.435858045464461,A doctor who became a bartender was always giving out shots !
3287,0.115,1.4467734165787665,Did you hear about the man who was jabbed in the back with a set of keys ? His back locked up .
1839,0.115,0.7591163636093492,After that poisonous snake struck at me in the Arizona Desert I was really rattled .
3640,0.111,1.6285195460906254,The owner of the hair salon had to make cuts on his staff .
525,0.111,1.3154639333722935,"The man found something to catch fish , which was a net gain ."
510,0.111,0.6007805173403351,I got a great bargain the other day when I bought a forklift for half-price . It 's amazing what you can pick up these days .
303,0.111,1.35254616476568,People in medieval days were always hanging out by the gallows .
1132,0.108,0.7175046435877186,"She was only a Watchman 's daughter , but any time suited her ."
3210,0.107,-0.22999560753918524,To hell with criticism . Praise is good enough for me .
3966,0.107,1.5175955192308956,Saw makers losing money have to make lots of cuts .
1881,0.107,1.1399346025174086,Can bankers count ? Eight windows and only four tellers ?
160,0.103,2.1600763590732166,The Junior NCO had sore wrists . The doctor said it was corporal tunnel syndrome .
3028,0.1,0.13709912599697643,When you ca n't decide with your friends whose place to have a party at it 's known as party politics .
3281,0.1,0.9629039684620605,A cloth maker 's daughter told him she was too young to dye .
2442,0.1,0.931120107691614,She was only a Sailor 's daughter and how she loved seamen .
1736,0.097,0.2739751911279217,"Old sailors never die , they just get a little dinghy ."
1485,0.091,0.6226105265925944,He realized he 'd made the major leagues when it finally hit him .
3559,0.091,0.9876452024863729,The seed company turfed out my idea for ready made lawn .
2906,0.091,0.03660278775876988,A fight over love and money would be duel purpose .
3406,0.091,-0.04698678633445931,OLD WHEELS never die they just get retired .
3236,0.088,0.9802646122381578,Kings sometimes found that uprisings were a peasant surprise .
2645,0.088,0.6975428058496712,He was able to listen to his favorite radio show in the morning because he had an AM radio
4020,0.088,0.24691676979251417,Some diets cause a gut reaction .
2763,0.087,1.595992852255043,"The tired playgoers decided to bypass the new production of `` Othello '' despite the good reviews ; having just returned from a long trip , they did n't feel like seeing any moor of Venice ."
3097,0.085,0.797092984113813,Old presidents never die they just keep going through their cabinets .
1330,0.085,0.7756839847895773,The building inspector said whoever installed the water pipes was plumb loco .
3583,0.085,0.9531639710571527,Overdrawn ? No way ! I still have checks left !
248,0.085,1.0415538306746508,"Old electricians never die , they just get discharged ."
